household_id,date,site,value
HH0531,04/01/21,TradeDesk,1
HH0531,05/01/21,Spotify,5
HH0531,06/01/21,Facebook,2
HH0531,07/01/21,TradeDesk,2
HH0531,07/01/21,Facebook,3
HH0531,10/01/21,TradeDesk,3
HH0531,12/01/21,Spotify,6
HH0531,14/01/21,Spotify,3
HH0531,15/01/21,TradeDesk,2
HH0531,16/01/21,TradeDesk,2
HH0531,16/01/21,Facebook,3
HH0531,16/01/21,Spotify,3
HH0531,17/01/21,Facebook,3
HH0531,17/01/21,Spotify,5
HH0531,18/01/21,Spotify,4
HH0531,19/01/21,Facebook,3
HH0531,22/01/21,TradeDesk,3
HH0531,22/01/21,Facebook,3
HH0531,22/01/21,Spotify,4
HH0531,23/01/21,Spotify,5
HH0531,24/01/21,Spotify,4
HH0531,25/01/21,Facebook,3
HH0531,26/01/21,TradeDesk,1
HH0531,26/01/21,Facebook,3
HH0531,27/01/21,TradeDesk,1
HH0531,27/01/21,Facebook,2
HH0531,27/01/21,Spotify,5
HH0531,28/01/21,TradeDesk,2
HH0531,28/01/21,Facebook,3
HH0531,29/01/21,Spotify,5
HH0531,30/01/21,TradeDesk,2
HH0531,30/01/21,Facebook,2
HH0531,30/01/21,Spotify,5
HH0531,31/01/21,Spotify,7
HH0531,02/02/21,Spotify,4
HH0531,04/02/21,Facebook,4
HH0531,05/02/21,TradeDesk,3
HH0531,05/02/21,Spotify,5
HH0531,06/02/21,TradeDesk,2
HH0531,06/02/21,Facebook,3
HH0531,06/02/21,Spotify,7
HH0531,08/02/21,Facebook,3
HH0531,08/02/21,Spotify,6
HH0531,10/02/21,TradeDesk,2
HH0531,11/02/21,Spotify,5
HH0531,12/02/21,Spotify,5
HH0531,13/02/21,TradeDesk,2
HH0531,13/02/21,Spotify,6
HH0531,15/02/21,TradeDesk,2
HH0531,16/02/21,Facebook,3
HH0531,17/02/21,Spotify,5
HH0531,18/02/21,Facebook,4
HH0531,19/02/21,Spotify,5
HH0531,20/02/21,TradeDesk,1
HH0531,20/02/21,Facebook,3
HH0531,21/02/21,Facebook,3
HH0531,22/02/21,Facebook,3
HH0531,23/02/21,TradeDesk,1
HH0531,23/02/21,Facebook,3
HH0531,24/02/21,Spotify,7
HH0531,25/02/21,TradeDesk,2
HH0531,26/02/21,Facebook,3
HH0532,02/01/21,Spotify,5
HH0532,03/01/21,TradeDesk,2
HH0532,03/01/21,Facebook,3
HH0532,03/01/21,Spotify,6
HH0532,05/01/21,Spotify,6
HH0532,06/01/21,Spotify,3
HH0532,07/01/21,TradeDesk,2
HH0532,08/01/21,Facebook,4
HH0532,10/01/21,TradeDesk,3
HH0532,10/01/21,Spotify,5
HH0532,11/01/21,TradeDesk,1
HH0532,11/01/21,Spotify,8
HH0532,13/01/21,Facebook,3
HH0532,15/01/21,Facebook,3
HH0532,16/01/21,TradeDesk,2
HH0532,16/01/21,Spotify,6
HH0532,17/01/21,TradeDesk,1
HH0532,17/01/21,Spotify,4
HH0532,18/01/21,TradeDesk,2
HH0532,19/01/21,Spotify,6
HH0532,21/01/21,Facebook,3
HH0532,21/01/21,Spotify,5
HH0532,22/01/21,Spotify,6
HH0532,24/01/21,TradeDesk,2
HH0532,25/01/21,Spotify,6
HH0532,27/01/21,Spotify,4
HH0532,28/01/21,TradeDesk,2
HH0532,28/01/21,Spotify,7
HH0532,29/01/21,TradeDesk,2
HH0532,29/01/21,Facebook,2
HH0532,29/01/21,Spotify,5
HH0532,30/01/21,Spotify,3
HH0532,31/01/21,TradeDesk,2
HH0532,31/01/21,Spotify,4
HH0532,01/02/21,TradeDesk,2
HH0532,01/02/21,Facebook,2
HH0532,02/02/21,TradeDesk,2
HH0532,02/02/21,Spotify,4
HH0532,03/02/21,TradeDesk,1
HH0532,05/02/21,Facebook,3
HH0532,05/02/21,Spotify,7
HH0532,06/02/21,TradeDesk,2
HH0532,07/02/21,Spotify,5
HH0532,08/02/21,Spotify,5
HH0532,10/02/21,TradeDesk,1
HH0532,11/02/21,TradeDesk,2
HH0532,14/02/21,TradeDesk,2
HH0532,16/02/21,Facebook,3
HH0532,17/02/21,TradeDesk,1
HH0532,18/02/21,Spotify,6
HH0532,20/02/21,TradeDesk,3
HH0532,21/02/21,Spotify,5
HH0532,22/02/21,Facebook,4
HH0532,22/02/21,Spotify,4
HH0532,23/02/21,Facebook,3
HH0532,24/02/21,TradeDesk,2
HH0532,25/02/21,TradeDesk,2
HH0532,25/02/21,Facebook,3
HH0532,26/02/21,TradeDesk,1
HH0532,26/02/21,Facebook,2
HH0533,02/01/21,TradeDesk,2
HH0533,02/01/21,Facebook,3
HH0533,03/01/21,TradeDesk,1
HH0533,05/01/21,TradeDesk,1
HH0533,05/01/21,Spotify,4
HH0533,06/01/21,Facebook,4
HH0533,06/01/21,Spotify,5
HH0533,07/01/21,Facebook,3
HH0533,07/01/21,Spotify,6
HH0533,09/01/21,TradeDesk,1
HH0533,11/01/21,Spotify,5
HH0533,12/01/21,Facebook,3
HH0533,12/01/21,Spotify,5
HH0533,13/01/21,Spotify,5
HH0533,15/01/21,Facebook,3
HH0533,15/01/21,Spotify,5
HH0533,18/01/21,TradeDesk,2
HH0533,19/01/21,TradeDesk,2
HH0533,19/01/21,Facebook,3
HH0533,19/01/21,Spotify,4
HH0533,20/01/21,TradeDesk,1
HH0533,20/01/21,Spotify,5
HH0533,21/01/21,Facebook,3
HH0533,21/01/21,Spotify,5
HH0533,22/01/21,TradeDesk,2
HH0533,24/01/21,Facebook,3
HH0533,24/01/21,Spotify,6
HH0533,25/01/21,Facebook,3
HH0533,26/01/21,Facebook,3
HH0533,27/01/21,Facebook,3
HH0533,28/01/21,TradeDesk,2
HH0533,29/01/21,TradeDesk,1
HH0533,30/01/21,TradeDesk,2
HH0533,30/01/21,Spotify,5
HH0533,31/01/21,Facebook,3
HH0533,02/02/21,TradeDesk,2
HH0533,02/02/21,Facebook,3
HH0533,03/02/21,Facebook,3
HH0533,04/02/21,TradeDesk,2
HH0533,05/02/21,Facebook,3
HH0533,05/02/21,Spotify,4
HH0533,06/02/21,Spotify,5
HH0533,07/02/21,Spotify,5
HH0533,09/02/21,TradeDesk,4
HH0533,10/02/21,TradeDesk,2
HH0533,10/02/21,Spotify,3
HH0533,11/02/21,TradeDesk,1
HH0533,12/02/21,TradeDesk,2
HH0533,12/02/21,Spotify,5
HH0533,13/02/21,Spotify,5
HH0533,14/02/21,Spotify,6
HH0533,16/02/21,TradeDesk,2
HH0533,16/02/21,Facebook,3
HH0533,16/02/21,Spotify,5
HH0533,17/02/21,TradeDesk,2
HH0533,17/02/21,Spotify,6
HH0533,18/02/21,TradeDesk,1
HH0533,18/02/21,Spotify,5
HH0533,19/02/21,TradeDesk,2
HH0533,22/02/21,Spotify,5
HH0533,23/02/21,Facebook,3
HH0533,24/02/21,Spotify,5
HH0534,02/01/21,TradeDesk,2
HH0534,03/01/21,Spotify,5
HH0534,04/01/21,Spotify,5
HH0534,05/01/21,TradeDesk,2
HH0534,08/01/21,TradeDesk,2
HH0534,08/01/21,Facebook,3
HH0534,08/01/21,Spotify,4
HH0534,09/01/21,TradeDesk,2
HH0534,09/01/21,Facebook,3
HH0534,09/01/21,Spotify,5
HH0534,15/01/21,TradeDesk,2
HH0534,16/01/21,TradeDesk,2
HH0534,17/01/21,TradeDesk,1
HH0534,18/01/21,TradeDesk,3
HH0534,18/01/21,Spotify,5
HH0534,19/01/21,TradeDesk,2
HH0534,21/01/21,TradeDesk,3
HH0534,22/01/21,Spotify,4
HH0534,25/01/21,TradeDesk,3
HH0534,25/01/21,Spotify,6
HH0534,26/01/21,TradeDesk,2
HH0534,27/01/21,TradeDesk,1
HH0534,28/01/21,TradeDesk,2
HH0534,30/01/21,Facebook,3
HH0534,30/01/21,Spotify,4
HH0534,31/01/21,TradeDesk,3
HH0534,04/02/21,Facebook,3
HH0534,05/02/21,Spotify,6
HH0534,07/02/21,TradeDesk,3
HH0534,07/02/21,Spotify,5
HH0534,09/02/21,Spotify,6
HH0534,10/02/21,TradeDesk,1
HH0534,11/02/21,Facebook,4
HH0534,13/02/21,Spotify,6
HH0534,15/02/21,TradeDesk,2
HH0534,15/02/21,Facebook,3
HH0534,15/02/21,Spotify,4
HH0534,17/02/21,Facebook,3
HH0534,20/02/21,TradeDesk,2
HH0534,20/02/21,Facebook,3
HH0534,21/02/21,TradeDesk,2
HH0534,22/02/21,Spotify,6
HH0534,23/02/21,Spotify,6
HH0534,24/02/21,TradeDesk,2
HH0534,24/02/21,Facebook,3
HH0534,25/02/21,TradeDesk,1
HH0534,25/02/21,Facebook,3
HH0535,01/01/21,TradeDesk,2
HH0535,01/01/21,Facebook,3
HH0535,02/01/21,TradeDesk,3
HH0535,02/01/21,Spotify,6
HH0535,03/01/21,Spotify,5
HH0535,04/01/21,Facebook,3
HH0535,05/01/21,Facebook,3
HH0535,06/01/21,Facebook,3
HH0535,08/01/21,TradeDesk,1
HH0535,08/01/21,Facebook,3
HH0535,08/01/21,Spotify,4
HH0535,09/01/21,Facebook,3
HH0535,10/01/21,Facebook,3
HH0535,11/01/21,Spotify,5
HH0535,12/01/21,Facebook,3
HH0535,13/01/21,Spotify,6
HH0535,16/01/21,Facebook,3
HH0535,19/01/21,Facebook,3
HH0535,20/01/21,Spotify,4
HH0535,21/01/21,Facebook,3
HH0535,22/01/21,TradeDesk,1
HH0535,23/01/21,Spotify,4
HH0535,25/01/21,TradeDesk,3
HH0535,26/01/21,TradeDesk,2
HH0535,26/01/21,Spotify,5
HH0535,28/01/21,TradeDesk,3
HH0535,29/01/21,TradeDesk,2
HH0535,30/01/21,Facebook,3
HH0535,01/02/21,Facebook,3
HH0535,02/02/21,Facebook,3
HH0535,03/02/21,TradeDesk,2
HH0535,03/02/21,Facebook,3
HH0535,05/02/21,Spotify,4
HH0535,06/02/21,Spotify,4
HH0535,07/02/21,TradeDesk,2
HH0535,07/02/21,Facebook,3
HH0535,08/02/21,TradeDesk,1
HH0535,09/02/21,Spotify,5
HH0535,11/02/21,Facebook,3
HH0535,12/02/21,Spotify,3
HH0535,13/02/21,TradeDesk,2
HH0535,13/02/21,Spotify,6
HH0535,14/02/21,TradeDesk,2
HH0535,14/02/21,Facebook,3
HH0535,15/02/21,TradeDesk,3
HH0535,15/02/21,Facebook,3
HH0535,16/02/21,Spotify,7
HH0535,17/02/21,TradeDesk,3
HH0535,17/02/21,Spotify,4
HH0535,18/02/21,Spotify,5
HH0535,19/02/21,Spotify,5
HH0535,21/02/21,TradeDesk,1
HH0535,21/02/21,Spotify,4
HH0535,22/02/21,Facebook,2
HH0535,22/02/21,Spotify,5
HH0535,24/02/21,Facebook,3
HH0535,24/02/21,Spotify,6
HH0535,25/02/21,Facebook,3
HH0535,25/02/21,Spotify,4
HH0535,26/02/21,TradeDesk,2
HH0535,26/02/21,Facebook,3
HH0535,26/02/21,Spotify,5
HH0536,01/01/21,TradeDesk,3
HH0536,02/01/21,TradeDesk,3
HH0536,02/01/21,Facebook,3
HH0536,03/01/21,TradeDesk,2
HH0536,03/01/21,Facebook,3
HH0536,04/01/21,Facebook,3
HH0536,06/01/21,Spotify,4
HH0536,08/01/21,TradeDesk,2
HH0536,08/01/21,Spotify,7
HH0536,09/01/21,Facebook,3
HH0536,10/01/21,TradeDesk,1
HH0536,11/01/21,Facebook,3
HH0536,12/01/21,TradeDesk,1
HH0536,12/01/21,Facebook,3
HH0536,12/01/21,Spotify,3
HH0536,16/01/21,TradeDesk,1
HH0536,16/01/21,Spotify,5
HH0536,18/01/21,TradeDesk,2
HH0536,18/01/21,Facebook,3
HH0536,20/01/21,TradeDesk,2
HH0536,21/01/21,Facebook,4
HH0536,22/01/21,TradeDesk,2
HH0536,22/01/21,Facebook,3
HH0536,23/01/21,Spotify,5
HH0536,24/01/21,Spotify,4
HH0536,25/01/21,Spotify,2
HH0536,26/01/21,TradeDesk,2
HH0536,27/01/21,Spotify,4
HH0536,28/01/21,TradeDesk,3
HH0536,29/01/21,Spotify,6
HH0536,30/01/21,Spotify,4
HH0536,31/01/21,Spotify,5
HH0536,01/02/21,Spotify,5
HH0536,02/02/21,Spotify,6
HH0536,03/02/21,TradeDesk,2
HH0536,04/02/21,TradeDesk,2
HH0536,05/02/21,TradeDesk,2
HH0536,05/02/21,Facebook,3
HH0536,05/02/21,Spotify,9
HH0536,06/02/21,Spotify,6
HH0536,09/02/21,TradeDesk,2
HH0536,09/02/21,Spotify,4
HH0536,11/02/21,TradeDesk,1
HH0536,12/02/21,Facebook,3
HH0536,13/02/21,Spotify,6
HH0536,14/02/21,Spotify,4
HH0536,16/02/21,TradeDesk,3
HH0536,16/02/21,Facebook,3
HH0536,17/02/21,TradeDesk,1
HH0536,17/02/21,Facebook,3
HH0536,18/02/21,Facebook,3
HH0536,18/02/21,Spotify,4
HH0536,19/02/21,Facebook,3
HH0536,19/02/21,Spotify,5
HH0536,20/02/21,Facebook,3
HH0536,21/02/21,TradeDesk,3
HH0536,22/02/21,TradeDesk,1
HH0536,22/02/21,Spotify,6
HH0536,23/02/21,Spotify,6
HH0536,25/02/21,Facebook,3
HH0536,26/02/21,TradeDesk,2
HH0537,01/01/21,TradeDesk,2
HH0537,01/01/21,Facebook,3
HH0537,02/01/21,TradeDesk,2
HH0537,03/01/21,TradeDesk,2
HH0537,03/01/21,Spotify,4
HH0537,06/01/21,TradeDesk,2
HH0537,06/01/21,Facebook,3
HH0537,06/01/21,Spotify,4
HH0537,08/01/21,Spotify,3
HH0537,12/01/21,Spotify,6
HH0537,13/01/21,Facebook,3
HH0537,14/01/21,TradeDesk,2
HH0537,15/01/21,Spotify,3
HH0537,16/01/21,Spotify,5
HH0537,18/01/21,TradeDesk,3
HH0537,18/01/21,Facebook,3
HH0537,19/01/21,TradeDesk,2
HH0537,19/01/21,Spotify,5
HH0537,21/01/21,Spotify,5
HH0537,22/01/21,Spotify,3
HH0537,23/01/21,Facebook,3
HH0537,23/01/21,Spotify,5
HH0537,24/01/21,Facebook,3
HH0537,24/01/21,Spotify,4
HH0537,25/01/21,Spotify,6
HH0537,26/01/21,Facebook,3
HH0537,26/01/21,Spotify,6
HH0537,27/01/21,Spotify,5
HH0537,30/01/21,TradeDesk,2
HH0537,30/01/21,Spotify,6
HH0537,31/01/21,TradeDesk,1
HH0537,01/02/21,Facebook,3
HH0537,01/02/21,Spotify,6
HH0537,02/02/21,Spotify,4
HH0537,03/02/21,Spotify,5
HH0537,04/02/21,Spotify,5
HH0537,06/02/21,Spotify,5
HH0537,10/02/21,Spotify,6
HH0537,11/02/21,Facebook,3
HH0537,13/02/21,Facebook,3
HH0537,14/02/21,Facebook,3
HH0537,14/02/21,Spotify,4
HH0537,17/02/21,Facebook,3
HH0537,17/02/21,Spotify,3
HH0537,18/02/21,TradeDesk,2
HH0537,18/02/21,Spotify,6
HH0537,19/02/21,Spotify,7
HH0537,20/02/21,TradeDesk,2
HH0537,20/02/21,Spotify,5
HH0537,21/02/21,TradeDesk,3
HH0537,23/02/21,TradeDesk,2
HH0537,24/02/21,Spotify,5
HH0537,25/02/21,Facebook,3
HH0537,25/02/21,Spotify,4
HH0538,02/01/21,Spotify,4
HH0538,04/01/21,TradeDesk,2
HH0538,06/01/21,TradeDesk,1
HH0538,07/01/21,Spotify,5
HH0538,08/01/21,Facebook,3
HH0538,11/01/21,TradeDesk,2
HH0538,12/01/21,Spotify,6
HH0538,14/01/21,TradeDesk,2
HH0538,14/01/21,Spotify,5
HH0538,17/01/21,Facebook,3
HH0538,17/01/21,Spotify,5
HH0538,18/01/21,TradeDesk,2
HH0538,19/01/21,TradeDesk,2
HH0538,19/01/21,Spotify,4
HH0538,20/01/21,TradeDesk,2
HH0538,20/01/21,Spotify,4
HH0538,22/01/21,TradeDesk,3
HH0538,22/01/21,Spotify,4
HH0538,23/01/21,Facebook,3
HH0538,24/01/21,TradeDesk,1
HH0538,25/01/21,Facebook,3
HH0538,25/01/21,Spotify,4
HH0538,26/01/21,Spotify,3
HH0538,27/01/21,Spotify,5
HH0538,29/01/21,TradeDesk,4
HH0538,29/01/21,Spotify,6
HH0538,30/01/21,TradeDesk,1
HH0538,30/01/21,Spotify,6
HH0538,01/02/21,Spotify,3
HH0538,02/02/21,TradeDesk,2
HH0538,02/02/21,Spotify,5
HH0538,07/02/21,TradeDesk,1
HH0538,07/02/21,Facebook,3
HH0538,08/02/21,TradeDesk,3
HH0538,09/02/21,TradeDesk,1
HH0538,09/02/21,Facebook,3
HH0538,09/02/21,Spotify,6
HH0538,10/02/21,Facebook,3
HH0538,13/02/21,TradeDesk,2
HH0538,14/02/21,TradeDesk,3
HH0538,15/02/21,Facebook,3
HH0538,17/02/21,Spotify,5
HH0538,19/02/21,Facebook,3
HH0538,19/02/21,Spotify,5
HH0538,21/02/21,TradeDesk,2
HH0538,22/02/21,Spotify,7
HH0538,23/02/21,TradeDesk,1
HH0538,24/02/21,Facebook,3
HH0538,25/02/21,TradeDesk,2
HH0538,25/02/21,Facebook,2
HH0538,26/02/21,Facebook,3
HH0538,26/02/21,Spotify,4
HH0539,02/01/21,Spotify,5
HH0539,03/01/21,TradeDesk,2
HH0539,03/01/21,Facebook,3
HH0539,05/01/21,Spotify,6
HH0539,07/01/21,TradeDesk,1
HH0539,10/01/21,TradeDesk,1
HH0539,11/01/21,TradeDesk,3
HH0539,11/01/21,Facebook,3
HH0539,11/01/21,Spotify,4
HH0539,12/01/21,TradeDesk,1
HH0539,12/01/21,Spotify,7
HH0539,13/01/21,Facebook,3
HH0539,13/01/21,Spotify,6
HH0539,19/01/21,TradeDesk,2
HH0539,20/01/21,TradeDesk,2
HH0539,20/01/21,Facebook,3
HH0539,21/01/21,TradeDesk,2
HH0539,21/01/21,Facebook,3
HH0539,22/01/21,Spotify,5
HH0539,23/01/21,Facebook,3
HH0539,23/01/21,Spotify,5
HH0539,24/01/21,TradeDesk,2
HH0539,26/01/21,Spotify,6
HH0539,27/01/21,TradeDesk,2
HH0539,27/01/21,Facebook,3
HH0539,28/01/21,TradeDesk,2
HH0539,28/01/21,Facebook,3
HH0539,30/01/21,TradeDesk,1
HH0539,30/01/21,Facebook,3
HH0539,01/02/21,Spotify,6
HH0539,02/02/21,Facebook,2
HH0539,02/02/21,Spotify,5
HH0539,03/02/21,TradeDesk,3
HH0539,06/02/21,Facebook,3
HH0539,07/02/21,Facebook,3
HH0539,10/02/21,Facebook,3
HH0539,11/02/21,Spotify,6
HH0539,12/02/21,TradeDesk,2
HH0539,12/02/21,Spotify,6
HH0539,13/02/21,TradeDesk,3
HH0539,13/02/21,Facebook,3
HH0539,15/02/21,TradeDesk,2
HH0539,16/02/21,Spotify,5
HH0539,18/02/21,Facebook,2
HH0539,18/02/21,Spotify,5
HH0539,19/02/21,TradeDesk,2
HH0539,20/02/21,TradeDesk,2
HH0539,20/02/21,Spotify,5
HH0539,21/02/21,TradeDesk,1
HH0539,22/02/21,TradeDesk,3
HH0539,22/02/21,Facebook,3
HH0539,23/02/21,Spotify,5
HH0539,24/02/21,TradeDesk,1
HH0539,26/02/21,Spotify,6
HH0540,03/01/21,TradeDesk,2
HH0540,04/01/21,Spotify,4
HH0540,05/01/21,Spotify,6
HH0540,06/01/21,Spotify,6
HH0540,07/01/21,Spotify,5
HH0540,09/01/21,Spotify,4
HH0540,10/01/21,Spotify,6
HH0540,11/01/21,TradeDesk,2
HH0540,11/01/21,Facebook,3
HH0540,12/01/21,TradeDesk,2
HH0540,12/01/21,Spotify,4
HH0540,13/01/21,Facebook,3
HH0540,15/01/21,Facebook,3
HH0540,15/01/21,Spotify,6
HH0540,16/01/21,TradeDesk,2
HH0540,16/01/21,Facebook,3
HH0540,16/01/21,Spotify,5
HH0540,17/01/21,Spotify,4
HH0540,18/01/21,TradeDesk,2
HH0540,18/01/21,Spotify,5
HH0540,19/01/21,TradeDesk,2
HH0540,20/01/21,TradeDesk,2
HH0540,20/01/21,Spotify,5
HH0540,21/01/21,TradeDesk,2
HH0540,23/01/21,Facebook,3
HH0540,24/01/21,TradeDesk,2
HH0540,25/01/21,Spotify,5
HH0540,26/01/21,Spotify,4
HH0540,27/01/21,Facebook,3
HH0540,28/01/21,TradeDesk,2
HH0540,28/01/21,Spotify,5
HH0540,29/01/21,Spotify,4
HH0540,30/01/21,TradeDesk,2
HH0540,30/01/21,Facebook,3
HH0540,31/01/21,Facebook,3
HH0540,01/02/21,Facebook,3
HH0540,01/02/21,Spotify,5
HH0540,02/02/21,TradeDesk,1
HH0540,02/02/21,Spotify,6
HH0540,04/02/21,TradeDesk,2
HH0540,07/02/21,TradeDesk,2
HH0540,09/02/21,TradeDesk,3
HH0540,11/02/21,Facebook,3
HH0540,12/02/21,Facebook,3
HH0540,13/02/21,TradeDesk,2
HH0540,15/02/21,TradeDesk,2
HH0540,15/02/21,Spotify,5
HH0540,16/02/21,Facebook,3
HH0540,16/02/21,Spotify,4
HH0540,18/02/21,TradeDesk,3
HH0540,19/02/21,TradeDesk,2
HH0540,19/02/21,Facebook,3
HH0540,20/02/21,TradeDesk,1
HH0540,20/02/21,Spotify,5
HH0540,21/02/21,Facebook,3
HH0540,22/02/21,TradeDesk,2
HH0540,22/02/21,Spotify,7
HH0540,23/02/21,Spotify,3
HH0540,24/02/21,TradeDesk,2
HH0540,24/02/21,Spotify,5
HH0540,25/02/21,Facebook,3
HH0540,26/02/21,TradeDesk,3
HH0540,26/02/21,Spotify,6
HH0541,01/01/21,TradeDesk,2
HH0541,01/01/21,Facebook,3
HH0541,01/01/21,Spotify,4
HH0541,02/01/21,Spotify,5
HH0541,03/01/21,TradeDesk,3
HH0541,05/01/21,TradeDesk,2
HH0541,05/01/21,Spotify,5
HH0541,06/01/21,Spotify,5
HH0541,07/01/21,TradeDesk,2
HH0541,07/01/21,Facebook,3
HH0541,10/01/21,Facebook,3
HH0541,10/01/21,Spotify,4
HH0541,11/01/21,TradeDesk,2
HH0541,11/01/21,Facebook,3
HH0541,12/01/21,Facebook,4
HH0541,12/01/21,Spotify,4
HH0541,13/01/21,Spotify,6
HH0541,14/01/21,Spotify,5
HH0541,15/01/21,TradeDesk,2
HH0541,16/01/21,TradeDesk,2
HH0541,16/01/21,Facebook,3
HH0541,17/01/21,TradeDesk,2
HH0541,17/01/21,Facebook,3
HH0541,17/01/21,Spotify,5
HH0541,19/01/21,TradeDesk,2
HH0541,19/01/21,Spotify,5
HH0541,20/01/21,Facebook,2
HH0541,21/01/21,TradeDesk,1
HH0541,21/01/21,Facebook,3
HH0541,21/01/21,Spotify,5
HH0541,23/01/21,TradeDesk,2
HH0541,23/01/21,Facebook,3
HH0541,23/01/21,Spotify,4
HH0541,26/01/21,TradeDesk,2
HH0541,27/01/21,Facebook,3
HH0541,27/01/21,Spotify,5
HH0541,28/01/21,Spotify,3
HH0541,29/01/21,TradeDesk,3
HH0541,30/01/21,Facebook,3
HH0541,31/01/21,Facebook,3
HH0541,01/02/21,Facebook,3
HH0541,02/02/21,TradeDesk,2
HH0541,02/02/21,Facebook,3
HH0541,02/02/21,Spotify,5
HH0541,03/02/21,Facebook,3
HH0541,03/02/21,Spotify,6
HH0541,08/02/21,TradeDesk,2
HH0541,09/02/21,TradeDesk,2
HH0541,10/02/21,Spotify,4
HH0541,11/02/21,Facebook,3
HH0541,11/02/21,Spotify,4
HH0541,12/02/21,Spotify,3
HH0541,13/02/21,TradeDesk,2
HH0541,13/02/21,Facebook,3
HH0541,13/02/21,Spotify,6
HH0541,14/02/21,Spotify,6
HH0541,16/02/21,TradeDesk,2
HH0541,16/02/21,Facebook,3
HH0541,18/02/21,Facebook,3
HH0541,19/02/21,TradeDesk,2
HH0541,19/02/21,Spotify,5
HH0541,20/02/21,TradeDesk,2
HH0541,20/02/21,Facebook,3
HH0541,21/02/21,TradeDesk,2
HH0541,22/02/21,TradeDesk,1
HH0541,23/02/21,TradeDesk,2
HH0541,25/02/21,Spotify,5
HH0541,26/02/21,Facebook,3
HH0542,01/01/21,TradeDesk,2
HH0542,01/01/21,Spotify,4
HH0542,02/01/21,TradeDesk,2
HH0542,05/01/21,TradeDesk,1
HH0542,05/01/21,Spotify,5
HH0542,06/01/21,TradeDesk,2
HH0542,07/01/21,TradeDesk,2
HH0542,09/01/21,Spotify,5
HH0542,11/01/21,TradeDesk,1
HH0542,12/01/21,TradeDesk,1
HH0542,12/01/21,Spotify,4
HH0542,13/01/21,TradeDesk,2
HH0542,14/01/21,Facebook,3
HH0542,14/01/21,Spotify,5
HH0542,15/01/21,Spotify,3
HH0542,17/01/21,TradeDesk,3
HH0542,17/01/21,Spotify,4
HH0542,18/01/21,TradeDesk,2
HH0542,18/01/21,Spotify,4
HH0542,19/01/21,TradeDesk,2
HH0542,20/01/21,TradeDesk,2
HH0542,21/01/21,Spotify,6
HH0542,23/01/21,TradeDesk,3
HH0542,23/01/21,Facebook,3
HH0542,23/01/21,Spotify,4
HH0542,24/01/21,Spotify,5
HH0542,26/01/21,Facebook,3
HH0542,27/01/21,Facebook,3
HH0542,27/01/21,Spotify,4
HH0542,30/01/21,TradeDesk,2
HH0542,31/01/21,Spotify,4
HH0542,01/02/21,TradeDesk,1
HH0542,02/02/21,Facebook,3
HH0542,06/02/21,Spotify,6
HH0542,08/02/21,TradeDesk,2
HH0542,08/02/21,Facebook,3
HH0542,08/02/21,Spotify,5
HH0542,09/02/21,TradeDesk,3
HH0542,10/02/21,Spotify,5
HH0542,11/02/21,TradeDesk,2
HH0542,11/02/21,Spotify,8
HH0542,12/02/21,Spotify,4
HH0542,16/02/21,Facebook,3
HH0542,16/02/21,Spotify,5
HH0542,17/02/21,Spotify,5
HH0542,18/02/21,Facebook,3
HH0542,20/02/21,TradeDesk,2
HH0542,21/02/21,Facebook,3
HH0542,21/02/21,Spotify,5
HH0542,22/02/21,TradeDesk,3
HH0542,24/02/21,TradeDesk,2
HH0542,25/02/21,Facebook,3
HH0542,25/02/21,Spotify,6
HH0543,01/01/21,TradeDesk,2
HH0543,02/01/21,Facebook,3
HH0543,03/01/21,TradeDesk,2
HH0543,04/01/21,TradeDesk,2
HH0543,05/01/21,Facebook,3
HH0543,06/01/21,Spotify,5
HH0543,08/01/21,Facebook,3
HH0543,12/01/21,Spotify,4
HH0543,13/01/21,Facebook,3
HH0543,14/01/21,Spotify,5
HH0543,16/01/21,Spotify,5
HH0543,17/01/21,TradeDesk,1
HH0543,19/01/21,TradeDesk,2
HH0543,19/01/21,Facebook,3
HH0543,20/01/21,TradeDesk,2
HH0543,21/01/21,Spotify,5
HH0543,22/01/21,Spotify,3
HH0543,24/01/21,Spotify,4
HH0543,26/01/21,Spotify,7
HH0543,27/01/21,TradeDesk,3
HH0543,27/01/21,Spotify,5
HH0543,30/01/21,TradeDesk,3
HH0543,30/01/21,Spotify,5
HH0543,31/01/21,TradeDesk,3
HH0543,31/01/21,Facebook,3
HH0543,31/01/21,Spotify,6
HH0543,02/02/21,Facebook,3
HH0543,03/02/21,TradeDesk,3
HH0543,03/02/21,Facebook,2
HH0543,03/02/21,Spotify,5
HH0543,04/02/21,Facebook,3
HH0543,05/02/21,TradeDesk,1
HH0543,06/02/21,TradeDesk,1
HH0543,07/02/21,Facebook,3
HH0543,08/02/21,TradeDesk,2
HH0543,08/02/21,Facebook,3
HH0543,10/02/21,TradeDesk,1
HH0543,10/02/21,Spotify,4
HH0543,12/02/21,Spotify,5
HH0543,13/02/21,Facebook,3
HH0543,13/02/21,Spotify,5
HH0543,14/02/21,TradeDesk,2
HH0543,14/02/21,Facebook,4
HH0543,15/02/21,TradeDesk,1
HH0543,15/02/21,Spotify,5
HH0543,16/02/21,Spotify,4
HH0543,17/02/21,Facebook,3
HH0543,17/02/21,Spotify,5
HH0543,18/02/21,Spotify,5
HH0543,20/02/21,TradeDesk,2
