household_id,store_id,date,target_sales_volume,competitor_sales_volume
401,82,08/02/21,4.88,0
401,83,12/01/21,4.96,2.7
401,84,03/01/21,4.53,2.96
401,86,31/01/21,0,5.5
401,87,25/02/21,3.79,6.53
401,89,01/01/21,5.55,0
401,90,31/01/21,6.58,0
401,93,27/01/21,5.46,0
401,94,10/02/21,4.74,3.11
401,95,01/02/21,7.02,0
401,96,04/02/21,5.52,0
401,97,04/01/21,4.41,3.5
401,97,26/01/21,0,7.65
401,98,07/02/21,4.57,4.13
401,99,31/01/21,0,2.54
401,100,25/01/21,0,4.83
402,6,11/02/21,4.16,2.98
402,8,04/02/21,5.62,0
402,10,30/01/21,5.61,4.72
402,15,20/01/21,4.13,0
402,15,23/01/21,5.04,0
402,15,04/02/21,0,5.83
402,17,09/01/21,5.93,3.19
402,17,17/02/21,0,5.4
402,17,23/02/21,5.98,0
402,18,24/01/21,2.96,0
402,21,13/02/21,0,3.29
402,23,22/02/21,5.08,4.44
402,27,25/01/21,4.03,7.49
402,28,11/01/21,0,3.98
402,28,01/02/21,0,4.1
402,29,09/02/21,0,4.87
402,29,21/02/21,4.77,0
402,32,07/01/21,4.98,0
402,32,18/02/21,5.74,0
402,33,15/01/21,0,4.44
402,36,10/01/21,5.58,0
402,36,10/02/21,5.1,3.17
402,39,05/02/21,4.63,4.63
402,40,16/01/21,0,4.16
402,40,23/01/21,0,5.31
402,42,10/02/21,3.39,0
402,43,29/01/21,4.45,0
402,44,01/01/21,0,1.83
402,47,15/02/21,4.2,3.83
402,47,20/02/21,0,6.41
402,50,10/02/21,0,3.26
402,51,29/01/21,6.23,0
402,51,20/02/21,7.37,0
402,57,02/01/21,4.29,2.87
402,57,10/02/21,0,2.88
402,57,12/02/21,0,4.68
402,59,08/01/21,4.54,0
402,60,14/01/21,4.9,0
402,63,11/01/21,6,0
402,64,25/01/21,4.93,0
402,65,10/01/21,0,2.12
402,66,24/02/21,0,5.38
402,68,20/02/21,4.87,4.69
402,69,23/01/21,4.97,2.96
402,77,30/01/21,0,4.34
402,79,05/02/21,5.03,0
402,80,08/01/21,4.47,5.71
402,81,03/01/21,5.14,0
402,83,15/02/21,3.52,5.05
402,84,13/02/21,6.8,0
402,85,09/02/21,0,5.65
402,85,18/02/21,0,2.62
402,89,01/01/21,0,3.17
402,95,04/01/21,0,4.39
402,96,04/01/21,4.04,2.82
402,96,05/02/21,6.69,3.57
402,100,24/02/21,6.25,0
403,6,23/01/21,5.23,0
403,6,14/02/21,0,1.41
403,8,14/01/21,6.49,0
403,10,05/02/21,3.08,0
403,11,03/01/21,5.06,0
403,12,30/01/21,5.45,6.69
403,13,17/01/21,0,7.22
403,19,12/02/21,5.31,0
403,19,23/02/21,5.45,0
403,20,17/01/21,4.37,0
403,21,27/01/21,5.47,3.94
403,26,18/02/21,5.08,3.41
403,30,05/02/21,4.44,3.14
403,31,14/01/21,6.32,5.12
403,34,08/01/21,4.01,5.16
403,37,25/01/21,5.68,0
403,38,21/01/21,4.7,0
403,39,12/01/21,0,4.87
403,42,07/01/21,5.78,3.26
403,42,11/02/21,3.25,0
403,50,14/01/21,5.78,4.3
403,50,14/02/21,0,4.19
403,51,21/02/21,0,2.7
403,52,12/02/21,4.59,4.08
403,55,08/02/21,4.72,0
403,60,17/02/21,4.23,2.74
403,66,20/01/21,3.91,4.94
403,67,30/01/21,6.28,0
403,68,12/02/21,4.29,4.79
403,69,03/02/21,5.1,0
403,69,06/02/21,5.04,4.7
403,75,03/02/21,3.6,0
403,76,25/01/21,5.36,0
403,77,06/01/21,4.56,0
403,78,14/01/21,4.01,0
403,79,09/02/21,0,4.86
403,81,09/02/21,5.17,0
403,82,07/02/21,5.48,0
403,86,18/02/21,0,2.97
403,87,10/02/21,5.17,4.76
403,90,20/01/21,4.06,0
403,92,20/01/21,6.2,0
403,94,04/01/21,3.99,0
403,97,30/01/21,4.88,4.9
403,98,06/02/21,0,5.65
404,11,12/01/21,0,0
404,13,26/01/21,0,0
404,14,02/01/21,0,4.16
404,15,10/02/21,0,1.6
404,17,23/01/21,0,2.96
404,21,29/01/21,0,3.13
404,21,13/02/21,0,0
404,22,10/01/21,0,3.72
404,25,17/02/21,0,4.36
404,31,20/01/21,0,0
404,31,02/02/21,0,4.43
404,34,19/01/21,0,0
404,38,02/01/21,0,4.23
404,38,14/01/21,0,0
404,38,05/02/21,0,4.79
404,40,10/01/21,0,3.3
404,40,04/02/21,0,4.29
404,41,29/01/21,0,4.69
404,41,08/02/21,0,7.35
404,41,20/02/21,0,0
404,48,17/01/21,0,4.38
404,52,07/02/21,0,3.41
404,53,10/02/21,0,0
404,54,05/02/21,0,3.41
404,54,06/02/21,0,0
404,55,04/01/21,0,0
404,60,12/02/21,0,4.78
404,66,30/01/21,0,0
404,67,04/01/21,0,0
404,68,18/01/21,0,3.21
404,73,22/02/21,0,0
404,73,25/02/21,0,0
404,80,09/01/21,0,2.58
404,80,04/02/21,0,3.7
404,82,18/02/21,0,4.11
404,84,06/01/21,0,0
404,86,13/02/21,0,0
404,87,31/01/21,0,4.51
404,88,21/01/21,0,0
404,92,18/02/21,0,0
404,94,10/01/21,0,4.27
404,96,12/01/21,0,0
404,96,25/01/21,0,0
405,1,04/01/21,5.72,0
405,2,31/01/21,3.56,4.58
405,7,06/02/21,4.23,0
405,10,11/02/21,4.55,0
405,15,11/01/21,5.41,0
405,18,05/01/21,4.86,0
405,19,12/02/21,0,4.55
405,20,07/01/21,5.05,0
405,23,22/01/21,4.58,0
405,29,28/01/21,4.01,0
405,29,03/02/21,5.52,0
405,30,07/02/21,5.87,2.42
405,31,04/02/21,4.98,0
405,31,21/02/21,5.76,5.43
405,36,16/02/21,0,1.83
405,38,22/02/21,5.22,0
405,40,08/01/21,4.96,4.52
405,43,13/01/21,5.24,0
405,45,20/02/21,0,2.94
405,46,13/01/21,4.16,0
405,47,12/01/21,0,3.19
405,51,10/01/21,0,3.16
405,53,16/02/21,5.46,0
405,59,01/01/21,6.26,0
405,62,23/01/21,3.65,2.76
405,62,23/02/21,0,2.89
405,64,22/01/21,3.64,0
405,64,12/02/21,6.15,0
405,65,03/02/21,0,4.05
405,67,03/01/21,5.02,4.54
405,67,17/01/21,5.05,0
405,69,18/01/21,6.5,0
405,71,20/02/21,3.3,0
405,73,18/01/21,4.61,0
405,73,09/02/21,0,3.73
405,77,27/01/21,5.42,1.53
405,82,22/02/21,4.93,0
405,87,18/02/21,4.32,0
405,89,27/01/21,4.93,4.78
405,92,06/01/21,4.8,7.14
405,92,22/01/21,4.27,5.86
405,95,08/02/21,0,4.49
405,95,19/02/21,5.15,0
405,97,10/02/21,0,4.15
405,98,10/01/21,4.2,0
405,98,15/02/21,4.36,3.98
405,100,06/01/21,0,3.2
406,1,20/01/21,4.41,0
406,1,19/02/21,0,4.53
406,1,20/02/21,4.75,4.98
406,3,04/02/21,0,2.86
406,5,24/01/21,4.39,0
406,5,16/02/21,5.81,0
406,7,13/01/21,4.93,0
406,7,06/02/21,5.56,2.32
406,7,10/02/21,0,4.14
406,8,20/02/21,5.44,5.12
406,10,20/02/21,5.57,3.58
406,11,14/01/21,5.56,0
406,13,08/01/21,6.3,3.68
406,16,05/02/21,5.18,3.15
406,16,07/02/21,4.48,0
406,19,03/01/21,3.69,0
406,19,27/01/21,0,5.19
406,28,20/02/21,4.77,0
406,31,07/02/21,4.09,2.2
406,32,14/01/21,0,4.91
406,33,01/01/21,0,4.28
406,38,25/01/21,0,3.12
406,39,22/01/21,0,5.55
406,40,01/02/21,5.33,0
406,43,04/02/21,3.98,3.37
406,43,14/02/21,5.05,0
406,48,06/01/21,5.78,0
406,51,11/01/21,0,3.24
406,52,03/01/21,5.64,4.94
406,54,13/01/21,4.45,4.81
406,55,09/01/21,4.32,0
406,56,20/01/21,5.1,0
406,59,04/01/21,6.04,4.18
406,61,16/01/21,4,0
406,61,30/01/21,5.87,0
406,61,09/02/21,0,4.85
406,67,27/01/21,4.94,3.86
406,70,25/01/21,5.52,0
406,76,09/02/21,4.5,2.73
406,77,26/02/21,3.71,0
406,79,18/01/21,0,3.89
406,80,13/01/21,5.24,3.32
406,80,26/02/21,5.98,0
406,83,19/01/21,0,5.1
406,84,07/02/21,3.95,2.54
406,86,02/02/21,0,2.98
406,87,07/01/21,5.21,4.83
406,88,21/02/21,5.35,0
406,89,03/01/21,0,3.24
406,89,30/01/21,5.1,4.92
406,90,16/01/21,3.9,0
406,92,04/01/21,5.05,0
406,93,16/01/21,6.04,0
406,95,23/01/21,4.29,0
406,96,09/01/21,0,3.92
406,96,29/01/21,0,5.71
406,100,06/02/21,5.17,0
407,1,23/01/21,6.07,4.13
407,8,21/01/21,0,2.98
407,12,13/02/21,6.23,2.82
407,13,02/01/21,5.34,3.45
407,13,02/02/21,0,3.18
407,14,19/01/21,4.97,1.4
407,17,23/02/21,5.84,6.94
407,19,01/01/21,0,2.05
407,20,09/02/21,5.43,0
407,26,02/02/21,5.82,4.61
407,28,31/01/21,3.71,4.23
407,30,22/01/21,0,3.41
407,32,11/01/21,4.81,0
407,32,22/02/21,3.79,0
407,33,01/01/21,6.26,0
407,33,21/01/21,4.47,0
407,42,01/02/21,5.29,0
407,50,22/01/21,4.43,0
407,50,23/01/21,0,1.51
407,50,25/02/21,4.63,0
407,51,10/01/21,4.15,0
407,51,14/01/21,5.38,4.2
407,52,18/02/21,0,3.41
407,55,15/01/21,0,2.58
407,59,20/01/21,0,2.77
407,60,06/02/21,0,4.57
407,62,13/02/21,5.36,0
407,65,12/01/21,0,4.38
407,69,02/01/21,5.3,4.37
407,73,30/01/21,5.45,3.75
407,74,30/01/21,0,4.53
407,77,15/01/21,6.29,2.35
407,78,09/02/21,0,4.21
407,79,03/01/21,5.67,5.47
407,79,04/02/21,3.82,0
407,80,11/02/21,0,4.83
407,81,19/02/21,4.38,6.2
407,85,03/01/21,0,4.23
407,88,16/02/21,5.71,0
407,89,06/01/21,4.69,3.51
407,96,15/01/21,4.58,0
407,97,12/01/21,4.09,3.32
408,1,19/01/21,0,3.03
408,6,01/01/21,0,4.51
408,8,21/02/21,0,2.21
408,9,06/02/21,0,0
408,10,17/02/21,0,0
408,11,14/01/21,0,0
408,14,11/01/21,0,0
408,14,18/01/21,0,0
408,16,21/02/21,0,0
408,18,20/01/21,0,5.39
408,19,01/01/21,0,0
408,20,26/01/21,0,3.06
408,22,21/01/21,0,4.59
408,24,05/01/21,0,0
408,31,24/01/21,0,2.96
408,31,04/02/21,0,3.99
408,32,04/01/21,0,2.5
408,33,09/02/21,0,5.7
408,36,07/01/21,0,0
408,39,04/02/21,0,0
408,46,31/01/21,0,0
408,50,22/01/21,0,0
408,52,04/02/21,0,4.22
408,54,16/02/21,0,0
408,62,30/01/21,0,4.04
408,63,29/01/21,0,0
408,64,15/02/21,0,0
408,65,02/02/21,0,4.05
408,65,19/02/21,0,5.29
408,68,11/01/21,0,2.63
408,70,07/01/21,0,0
408,70,27/01/21,0,5.24
408,70,22/02/21,0,0
408,73,04/01/21,0,0
408,73,26/02/21,0,0
408,75,16/01/21,0,4.23
408,80,18/02/21,0,3.96
408,80,22/02/21,0,2.44
408,82,09/01/21,0,4.46
408,83,25/01/21,0,0
408,87,24/02/21,0,0
408,87,25/02/21,0,3.7
408,92,09/01/21,0,0
408,93,09/02/21,0,0
408,94,17/01/21,0,0
408,94,29/01/21,0,3.42
408,95,30/01/21,0,2.89
408,95,20/02/21,0,3.23
408,96,24/01/21,0,3.29
408,97,20/01/21,0,4.89
409,2,13/01/21,0,4.96
409,2,03/02/21,4.88,0
409,2,21/02/21,4.34,0
409,3,30/01/21,4.45,0
409,8,08/02/21,0,4.68
409,10,19/01/21,0,2.62
409,17,20/01/21,5.2,0
409,17,11/02/21,4.73,0
409,22,22/02/21,5.49,4.02
409,24,31/01/21,5.71,4.42
409,25,03/01/21,4.24,0
409,25,17/02/21,0,2.5
409,27,15/01/21,6.26,0
409,35,24/01/21,4.25,5.24
409,37,02/02/21,0,3.92
409,38,20/01/21,5.24,2.7
409,38,22/02/21,0,3.47
409,39,01/02/21,4.28,0
409,39,12/02/21,5.07,0
409,39,22/02/21,0,2.51
409,41,20/01/21,3.85,0
409,44,21/01/21,0,2.82
409,55,09/01/21,4.39,0
409,55,17/01/21,5.12,0
409,57,01/01/21,2.81,0
409,57,26/01/21,0,5.61
409,58,22/01/21,5.15,5.06
409,58,26/02/21,5.4,0
409,62,26/01/21,5.12,5.32
409,62,05/02/21,0,3.66
409,64,01/01/21,0,4.66
409,67,09/01/21,5.65,0
409,69,24/02/21,0,4.27
409,70,22/02/21,5.89,0
409,71,17/01/21,0,4.4
409,71,31/01/21,4.22,0
409,71,15/02/21,5.38,0
409,74,10/01/21,0,3.6
409,74,16/02/21,6.67,0
409,76,04/01/21,5.94,0
409,77,01/02/21,4.45,2.03
409,78,01/01/21,4.54,0
409,79,08/01/21,4.03,0
409,79,23/02/21,0,2.72
409,80,31/01/21,5.22,0
409,82,10/02/21,3.73,3.24
409,83,06/02/21,5.93,4.17
409,86,04/02/21,5.38,4.2
409,90,18/01/21,0,4.85
409,93,24/02/21,0,5.05
409,95,13/02/21,0,4.72
410,2,09/01/21,0,0
410,2,27/01/21,0,1.78
410,2,17/02/21,0,0
410,4,18/01/21,0,0
410,14,31/01/21,0,2.53
410,19,18/02/21,0,2.49
410,25,31/01/21,0,0
410,26,11/01/21,0,5.48
410,28,19/01/21,0,0
410,29,13/02/21,0,4.48
410,30,09/01/21,0,3.11
410,34,23/02/21,0,4.73
410,36,15/01/21,0,4.8
410,37,31/01/21,0,4.48
410,40,02/02/21,0,6.75
410,40,21/02/21,0,4.92
410,44,06/02/21,0,1.96
410,45,17/01/21,0,0
410,45,04/02/21,0,4.46
410,46,14/02/21,0,0
410,47,23/01/21,0,0
410,47,18/02/21,0,2.98
410,50,08/01/21,0,0
410,50,25/02/21,0,0
410,51,02/02/21,0,0
410,51,03/02/21,0,0
410,51,17/02/21,0,2.48
410,52,16/02/21,0,3.76
410,53,13/01/21,0,0
410,55,03/02/21,0,0
410,55,22/02/21,0,5.72
410,59,04/02/21,0,0
410,64,19/01/21,0,4.73
410,66,19/01/21,0,0
410,67,22/01/21,0,4.67
410,68,01/01/21,0,4.07
410,69,12/02/21,0,0
410,71,25/02/21,0,2.76
410,73,16/02/21,0,4.45
410,74,18/02/21,0,5.04
410,85,14/01/21,0,6.25
410,87,30/01/21,0,4.17
410,87,11/02/21,0,0
410,88,30/01/21,0,0
410,89,06/01/21,0,0
410,90,16/01/21,0,0
410,91,12/01/21,0,1.79
410,93,09/01/21,0,0
411,4,23/02/21,0,0
411,7,17/01/21,0,3.88
411,10,01/01/21,0,3.3
411,10,24/01/21,0,4.76
411,10,11/02/21,0,3.73
411,11,20/01/21,0,0
411,14,16/01/21,0,0
411,16,02/01/21,0,5.72
411,17,28/01/21,0,0
411,18,25/01/21,0,4.69
411,18,17/02/21,0,0
411,19,11/02/21,0,0
411,21,16/01/21,0,3.93
411,22,11/02/21,0,3.8
411,23,24/01/21,0,4.51
411,24,19/01/21,0,0
411,24,22/02/21,0,0
411,25,28/01/21,0,0
411,29,07/02/21,0,0
411,34,23/01/21,0,3.45
411,36,08/01/21,0,0
411,36,20/01/21,0,2.26
411,36,11/02/21,0,3.68
411,38,03/01/21,0,2.52
411,42,05/01/21,0,0
411,50,07/02/21,0,5.1
411,51,12/01/21,0,4.82
411,51,25/02/21,0,0
411,57,01/01/21,0,0
411,61,14/01/21,0,4.47
411,66,18/01/21,0,4.82
411,67,24/01/21,0,2.64
411,72,01/01/21,0,0
411,73,07/02/21,0,3.06
411,79,26/02/21,0,4.81
411,83,08/01/21,0,0
411,84,25/02/21,0,0
411,85,30/01/21,0,0
411,86,09/02/21,0,0
411,87,28/01/21,0,3.38
411,88,03/02/21,0,5.89
411,90,07/01/21,0,3.22
411,92,23/02/21,0,0
411,97,10/02/21,0,4.27
411,98,12/01/21,0,0
411,99,23/01/21,0,0
411,100,12/02/21,0,0
412,1,02/02/21,3.3,0
412,8,06/02/21,4.23,0
412,8,14/02/21,5.18,0
412,14,10/01/21,0,4.67
412,15,17/01/21,0,3.17
412,15,11/02/21,4.14,0
412,16,25/01/21,0,5.42
412,18,28/01/21,5.54,4.01
412,19,19/01/21,3.45,0
412,19,05/02/21,5.99,4.87
412,22,18/01/21,0,4.55
412,30,14/01/21,4.28,0
412,33,18/02/21,3.27,5.9
412,36,02/01/21,0,3.28
412,37,15/02/21,0,5.65
412,45,19/02/21,5.91,1.86
412,46,12/02/21,4.79,0
412,50,18/01/21,0,3.35
412,50,26/01/21,0,3.4
412,50,15/02/21,6.17,0
412,54,06/01/21,4.28,0
412,54,14/01/21,0,6.87
412,56,12/01/21,0,3.56
412,61,19/01/21,5,0
412,62,30/01/21,4.6,0
412,67,20/01/21,4.15,3.29
412,68,11/02/21,0,3.69
412,71,30/01/21,4.71,0
412,73,01/02/21,4.79,3.52
412,73,11/02/21,6.42,0
412,74,24/02/21,0,3.23
412,75,05/01/21,3.85,0
412,80,30/01/21,0,4.79
412,80,10/02/21,6.31,0
412,82,17/01/21,0,2.13
412,82,22/01/21,4.6,3.74
412,83,06/02/21,5.38,5.2
412,84,23/01/21,0,1.44
412,85,01/02/21,5.2,0
412,85,16/02/21,5.38,4.38
412,94,31/01/21,3.99,0
412,97,21/01/21,4.84,4.81
413,8,17/01/21,0,5.14
413,9,05/01/21,0,3.78
413,10,13/02/21,5.75,0
413,15,16/02/21,0,3.88
413,16,24/02/21,4.54,4.86
413,20,06/01/21,5.43,0
413,23,02/01/21,0,2.74
413,24,18/01/21,4.71,0
413,24,30/01/21,5.68,0
413,24,22/02/21,0,4.58
413,27,19/02/21,0,4.01
413,31,08/02/21,4.95,0
413,32,17/02/21,0,2.47
413,36,06/02/21,4.22,0
413,36,21/02/21,5.75,5.99
413,37,01/01/21,4.85,0
413,37,19/01/21,4.85,0
413,41,15/02/21,4.98,2.5
413,41,17/02/21,5.24,0
413,42,04/02/21,3.44,6.08
413,43,07/02/21,4.49,4.93
413,43,26/02/21,0,3.86
413,45,04/01/21,5.21,4.22
413,45,10/01/21,4.7,0
413,47,16/01/21,5.25,0
413,47,23/01/21,0,3.58
413,53,06/02/21,5.65,4.63
413,55,25/01/21,4.59,0
413,58,31/01/21,5.02,0
413,62,04/01/21,0,4.76
413,66,26/01/21,4.37,0
413,68,21/01/21,0,3.01
413,68,20/02/21,0,3.51
413,70,07/02/21,3.75,3.9
413,72,05/02/21,5.4,0
413,72,24/02/21,3.95,4.03
413,75,05/01/21,4.26,3.84
413,76,29/01/21,0,5.85
413,76,22/02/21,6.33,0
413,78,15/01/21,4.37,0
413,78,11/02/21,5.81,4.66
413,79,29/01/21,0,2.68
413,80,21/01/21,0,6.39
413,82,09/01/21,0,2.84
413,84,22/01/21,0,1.72
413,85,27/01/21,5.23,0
413,88,21/02/21,4.95,0
413,90,05/01/21,4.25,0
413,91,21/01/21,0,4.4
413,92,11/02/21,0,3.41
413,95,05/02/21,4.01,0
413,95,09/02/21,0,3.89
413,98,16/01/21,0,3.87
413,98,03/02/21,0,5.92
413,99,11/02/21,4.96,0
413,99,21/02/21,0,3.73
414,3,11/02/21,4.95,0
414,6,22/02/21,5.22,4.32
414,11,18/02/21,3.48,3.3
414,14,01/01/21,0,4.35
414,15,25/02/21,0,4.93
414,16,25/01/21,5.08,0
414,16,28/01/21,4.01,0
414,16,07/02/21,4.31,0
414,18,11/01/21,0,5.81
414,19,12/02/21,4.27,4.71
414,20,09/01/21,0,5.7
414,21,22/01/21,0,3.66
414,24,04/01/21,4.57,0
414,26,26/01/21,4.86,0
414,27,23/02/21,4.1,3.81
414,30,06/01/21,5.35,3.91
414,31,17/01/21,3.5,0
414,32,31/01/21,4.09,0
414,33,06/02/21,0,4
414,34,03/02/21,4.49,0
414,34,26/02/21,4.44,2.35
414,37,07/01/21,0,3.21
414,40,06/02/21,6.8,0
414,42,18/02/21,3.55,4.48
414,47,03/01/21,5.74,0
414,47,13/01/21,4.96,4.02
414,49,13/01/21,5.81,3.54
414,49,03/02/21,6.55,0
414,50,06/01/21,5.49,0
414,53,31/01/21,0,3.61
414,53,17/02/21,0,4.52
414,57,05/01/21,5.4,0
414,60,11/01/21,0,5.02
414,61,02/01/21,3.47,3.8
414,62,13/02/21,3.98,1.56
414,65,02/01/21,6,0
414,68,09/01/21,5.51,5.17
414,68,22/02/21,5.04,0
414,69,14/01/21,0,3.54
414,70,14/01/21,5.55,0
414,72,02/01/21,0,4.27
414,73,04/01/21,0,4.36
414,73,06/02/21,4.77,4.05
414,77,13/02/21,0,3.48
414,77,16/02/21,0,4.88
414,80,26/01/21,0,4.46
414,80,02/02/21,6.25,3.54
414,81,29/01/21,0,4.65
414,83,09/01/21,3.61,0
414,89,02/01/21,0,1.67
414,92,19/02/21,5.92,3.81
414,93,10/02/21,0,3.52
414,97,24/01/21,0,2.56
414,98,14/01/21,5.31,4.77
414,100,14/01/21,0,3.8
414,100,23/01/21,5.25,0
415,7,05/02/21,5.35,0
415,14,08/01/21,4.09,0
415,14,21/01/21,5.36,0
415,14,13/02/21,4.23,4.09
415,16,01/01/21,0,4.79
415,18,19/01/21,0,3.7
415,18,21/01/21,4.44,0
415,19,07/01/21,4.35,5.1
415,27,10/01/21,5.67,2.23
415,29,08/01/21,5.27,0
415,33,11/02/21,3.93,0
415,35,08/01/21,3.9,0
415,37,18/01/21,3.83,0
415,38,05/01/21,6.14,0
415,38,13/02/21,3.69,0
415,40,28/01/21,5.84,0
415,43,07/01/21,0,4.67
415,47,18/01/21,0,3.66
415,52,14/02/21,0,2.82
415,52,26/02/21,0,0.95
415,55,13/01/21,4.96,5.32
415,56,11/02/21,0,2.56
415,60,23/01/21,0,5.3
415,60,19/02/21,4.68,3.59
415,61,21/01/21,5.21,0
415,62,15/01/21,0,3.41
415,63,07/02/21,0,4.17
415,64,25/02/21,5.77,0
415,65,13/02/21,4.79,5.48
415,71,09/01/21,0,3.17
415,72,04/02/21,5.93,3.14
415,72,06/02/21,7.05,0
415,73,18/02/21,0,4.5
415,84,12/01/21,5.1,3.4
415,88,05/01/21,5.85,2.58
415,90,19/01/21,0,5.04
415,93,09/01/21,6.37,3.35
415,94,08/01/21,2.79,3.14
415,100,17/01/21,5.59,0
416,1,15/01/21,4.53,4.12
416,4,29/01/21,3.68,0
416,4,24/02/21,0,6.15
416,5,21/02/21,4.64,0
416,6,30/01/21,0,4.88
416,7,14/02/21,5.29,3.2
416,11,06/02/21,0,3.99
416,14,12/02/21,4.34,0
416,15,24/01/21,0,5.34
416,19,01/01/21,0,5.53
416,20,26/01/21,0,1.33
416,21,02/01/21,6.15,4.74
416,24,18/02/21,6,0
416,25,02/02/21,4.59,2.67
416,27,21/02/21,0,4.61
416,30,04/02/21,4.06,0
416,30,07/02/21,5.42,0
416,31,24/01/21,4.76,3.23
416,38,08/01/21,6.06,0
416,38,27/01/21,5.63,0
416,39,21/01/21,0,2.37
416,40,17/02/21,0,3.62
416,43,05/01/21,5.33,0
416,44,16/02/21,3.6,0
416,46,09/01/21,4.24,3.36
416,46,30/01/21,0,5.27
416,46,05/02/21,0,4.17
416,47,14/02/21,0,4.64
416,47,22/02/21,5.55,0
416,49,06/02/21,5.09,0
416,54,09/01/21,4.31,0
416,54,14/01/21,5.56,0
416,54,22/02/21,6,0
416,59,04/02/21,5.06,0
416,60,14/01/21,5.45,3.42
416,61,14/02/21,0,3.18
416,63,06/02/21,0,2.22
416,65,10/02/21,5.71,0
416,67,09/01/21,0,2.93
416,71,17/01/21,0,5.32
416,71,27/01/21,0,3.36
416,71,17/02/21,4.71,3.32
416,72,25/02/21,6.32,6.19
416,75,10/01/21,5.71,0
416,79,08/02/21,5.39,5.12
416,84,23/02/21,4.46,6.56
416,92,01/02/21,0,5.07
416,92,17/02/21,4.85,6.43
416,94,03/02/21,5.63,0
416,94,21/02/21,5.63,0
416,96,14/02/21,4.36,4.9
416,98,22/01/21,4.1,5.2
416,98,26/02/21,5.33,0
417,1,10/01/21,0,5.06
417,3,24/01/21,4.39,0
417,7,18/02/21,4.55,0
417,8,03/02/21,4.53,0
417,9,22/01/21,2.91,0
417,10,25/02/21,5.31,0
417,17,26/01/21,4.08,3.5
417,18,11/02/21,0,3.41
417,21,22/01/21,0,3.11
417,25,06/01/21,4.6,0
417,27,30/01/21,5.55,0
417,28,19/01/21,6.2,0
417,29,16/01/21,4.17,0
417,30,14/01/21,4,0
417,31,09/01/21,5.06,0
417,31,19/01/21,5.61,0
417,33,10/01/21,5.08,0
417,33,16/01/21,4.57,0
417,34,23/02/21,5.13,0
417,35,30/01/21,0,4.61
417,36,25/01/21,6.3,5.19
417,40,07/02/21,0,3.68
417,41,26/02/21,0,4.75
417,43,11/01/21,0,2.52
417,47,31/01/21,4.44,0
417,56,17/01/21,5.02,3.63
417,57,18/02/21,0,4.98
417,58,09/01/21,7.11,0
417,59,18/02/21,0,4.03
417,64,07/02/21,0,2.81
417,65,06/01/21,0,2.79
417,66,11/02/21,0,4.06
417,67,30/01/21,6.61,0
417,68,22/01/21,5.15,0
417,72,17/02/21,5.19,0
417,73,04/01/21,4.88,0
417,74,10/02/21,5.92,2.23
417,79,02/01/21,5.5,0
417,79,24/01/21,5.15,0
417,83,18/01/21,0,3.65
417,83,15/02/21,0,3.13
417,85,09/01/21,4.37,4.52
417,85,22/01/21,5.05,4.14
417,86,11/02/21,3.83,0
417,87,04/01/21,4.08,0
417,88,01/02/21,0,3.39
417,92,30/01/21,5.26,3.2
417,92,23/02/21,0,3.96
417,95,09/01/21,5.1,0
417,96,20/01/21,4.86,0
417,97,06/02/21,0,5.35
417,100,11/01/21,0,2.86
417,100,15/01/21,5.72,4.39
418,3,09/01/21,0,5.35
418,16,18/02/21,0,3.76
418,17,06/02/21,0,4.17
418,23,17/02/21,6.38,0
418,25,21/02/21,4.56,4.66
418,26,13/02/21,0,3.96
418,27,06/02/21,0,5.33
418,30,17/01/21,4.45,0
418,30,22/02/21,5.64,0
418,36,01/02/21,4.81,0
418,37,22/02/21,0,3.04
418,42,28/01/21,4.85,0
418,45,17/02/21,5.34,4.13
418,45,18/02/21,6.37,0
418,47,18/01/21,0,4.27
418,47,17/02/21,0,5.16
418,47,24/02/21,5.6,0
418,53,19/01/21,5.99,3.7
418,54,09/02/21,4.06,0
418,58,31/01/21,5.47,3.21
418,58,22/02/21,3.94,4.19
418,59,22/02/21,0,6.46
418,63,17/01/21,4.47,3.62
418,65,29/01/21,5,2.99
418,65,08/02/21,5.55,0
418,65,23/02/21,5.04,0
418,66,08/01/21,0,5.63
418,66,08/02/21,5.6,3.2
418,70,04/02/21,0,4.64
418,74,13/02/21,5.48,0
418,78,13/02/21,4.62,3.51
418,79,15/02/21,0,3.8
418,86,14/02/21,0,2.89
418,88,08/02/21,5.16,0
418,94,25/01/21,5.66,0
418,95,08/02/21,5.89,0
418,100,04/01/21,5.19,4.64
418,100,17/01/21,6.33,0
419,2,12/02/21,0,3.15
419,6,01/02/21,0,6.29
419,8,07/01/21,0,5.94
419,9,06/01/21,0,0
419,10,28/01/21,0,3.85
419,11,14/01/21,0,3.69
419,13,09/01/21,0,2.83
419,15,17/01/21,0,1.94
419,17,06/01/21,0,3.29
419,19,25/01/21,0,7.01
419,22,09/01/21,0,0
419,23,16/01/21,0,4.17
419,23,16/02/21,0,4.04
419,25,10/01/21,0,0
419,26,22/01/21,0,0
419,26,02/02/21,0,5.15
419,32,15/02/21,0,0
419,35,26/02/21,0,0
419,36,06/01/21,0,0
419,37,04/01/21,0,0
419,37,06/01/21,0,0
419,38,02/01/21,0,0
419,39,01/02/21,0,6.05
419,41,16/01/21,0,0
419,42,12/02/21,0,0
419,46,05/01/21,0,0
