household_id,store_id,date,TBL,target_price,encoded_income,site_TradeDesk,site_Facebook,site_Spotify,target_sales_flag
HH0619,STORE_17,2021-02-24,0.0,2.9,1,0,1,0,0
HH0619,STORE_21,2021-02-08,0.0,2.63,1,0,0,0,0
HH0619,STORE_30,2021-02-20,0.0,2.89,1,1,0,0,0
HH0619,STORE_30,2021-02-20,0.0,2.89,1,0,1,0,0
HH0619,STORE_35,2021-01-30,0.0,3.33,1,0,0,0,0
HH0619,STORE_37,2021-02-16,0.0,0.0,1,0,0,1,0
HH0619,STORE_37,2021-02-16,0.0,0.0,1,0,1,0,0
HH0619,STORE_38,2021-02-15,0.0,3.23,1,0,0,0,0
HH0619,STORE_57,2021-02-18,0.0,3.31,1,0,0,0,0
HH0619,STORE_57,2021-02-20,0.0,2.78,1,1,0,0,0
HH0619,STORE_57,2021-02-20,0.0,2.78,1,0,1,0,0
HH0619,STORE_66,2021-02-13,0.0,3.33,1,1,0,0,0
HH0619,STORE_98,2021-02-20,0.0,3.45,1,1,0,0,0
HH0619,STORE_98,2021-02-20,0.0,3.45,1,0,1,0,0
HH0620,STORE_100,2021-02-07,0.5262689225289403,2.83,2,0,0,1,1
HH0620,STORE_12,2021-02-09,1.0,2.95,2,0,0,0,1
HH0620,STORE_2,2021-02-24,0.613124387855044,3.37,2,1,0,0,1
HH0620,STORE_29,2021-02-13,0.5648312611012433,2.66,2,0,0,1,1
HH0620,STORE_29,2021-02-13,0.5648312611012433,2.66,2,1,0,0,1
HH0620,STORE_5,2021-02-02,1.0,3.0,2,1,0,0,1
HH0620,STORE_5,2021-02-02,1.0,3.0,2,0,1,0,1
HH0620,STORE_51,2021-02-08,1.0,3.02,2,0,0,0,1
HH0620,STORE_53,2021-02-18,1.0,0.0,2,0,0,1,1
HH0620,STORE_54,2021-02-07,0.0,3.24,2,0,0,1,0
HH0620,STORE_66,2021-02-04,0.0,2.76,2,0,0,0,0
HH0620,STORE_68,2021-02-16,1.0,0.0,2,0,1,0,1
HH0620,STORE_70,2021-02-24,1.0,2.84,2,1,0,0,1
HH0620,STORE_71,2021-02-05,0.6550522648083623,3.19,2,1,0,0,1
HH0620,STORE_76,2021-02-17,0.7503448275862069,2.99,2,0,1,0,1
HH0620,STORE_80,2021-02-16,1.0,3.6,2,0,1,0,1
HH0620,STORE_81,2021-02-12,0.42248995983935744,2.9,2,0,0,0,1
HH0620,STORE_84,2021-01-30,0.0,3.3,2,0,0,1,0
HH0620,STORE_84,2021-01-30,0.0,3.3,2,0,1,0,0
HH0620,STORE_89,2021-02-11,1.0,3.39,2,0,0,1,1
HH0620,STORE_89,2021-02-11,1.0,3.39,2,1,0,0,1
HH0620,STORE_89,2021-02-11,1.0,3.39,2,0,1,0,1
HH0620,STORE_91,2021-02-12,1.0,2.61,2,0,0,0,1
HH0620,STORE_91,2021-02-16,1.0,2.99,2,0,1,0,1
HH0620,STORE_91,2021-02-25,1.0,2.67,2,0,0,0,1
HH0620,STORE_94,2021-02-04,0.0,3.5,2,0,0,0,0
HH0621,STORE_100,2021-02-07,0.4862700228832952,2.83,1,1,0,0,1
HH0621,STORE_100,2021-02-07,0.4862700228832952,2.83,1,0,1,0,1
HH0621,STORE_13,2021-02-13,0.36823425022182793,0.0,1,0,0,1,1
HH0621,STORE_13,2021-02-13,0.36823425022182793,0.0,1,0,1,0,1
HH0621,STORE_14,2021-02-01,0.5317559153175592,3.02,1,0,1,0,1
HH0621,STORE_15,2021-01-30,1.0,3.33,1,0,0,0,1
HH0621,STORE_22,2021-01-29,1.0,2.95,1,0,0,1,1
HH0621,STORE_22,2021-02-22,1.0,0.0,1,0,0,1,1
HH0621,STORE_26,2021-02-09,0.49649649649649646,3.02,1,0,0,1,1
HH0621,STORE_26,2021-02-09,0.49649649649649646,3.02,1,0,1,0,1
HH0621,STORE_34,2021-02-06,0.6854103343465046,3.67,1,0,0,1,1
HH0621,STORE_34,2021-02-06,0.6854103343465046,3.67,1,1,0,0,1
HH0621,STORE_39,2021-01-31,0.0,2.53,1,0,0,1,0
HH0621,STORE_39,2021-02-22,1.0,2.42,1,0,0,1,1
HH0621,STORE_40,2021-02-01,0.0,3.12,1,0,1,0,0
HH0621,STORE_44,2021-02-02,0.0,2.75,1,0,0,0,0
HH0621,STORE_46,2021-02-22,1.0,3.13,1,0,0,1,1
HH0621,STORE_57,2021-02-02,0.0,3.63,1,0,0,0,0
HH0621,STORE_64,2021-02-14,1.0,3.26,1,0,1,0,1
HH0621,STORE_71,2021-01-30,0.0,0.0,1,0,0,0,0
HH0621,STORE_72,2021-02-07,0.5508684863523573,0.0,1,1,0,0,1
HH0621,STORE_72,2021-02-07,0.5508684863523573,0.0,1,0,1,0,1
HH0621,STORE_74,2021-02-14,0.7843551797040168,3.07,1,0,1,0,1
HH0621,STORE_77,2021-02-25,0.0,3.48,1,1,0,0,0
HH0621,STORE_79,2021-01-31,1.0,2.99,1,0,0,1,1
HH0621,STORE_79,2021-02-03,1.0,2.81,1,0,1,0,1
HH0621,STORE_81,2021-01-31,1.0,0.0,1,0,0,1,1
HH0621,STORE_84,2021-02-26,1.0,3.52,1,0,0,1,1
HH0621,STORE_84,2021-02-26,1.0,3.52,1,1,0,0,1
HH0621,STORE_9,2021-02-06,1.0,2.75,1,0,0,1,1
HH0621,STORE_9,2021-02-06,1.0,2.75,1,1,0,0,1
HH0621,STORE_92,2021-01-30,1.0,0.0,1,0,0,0,1
HH0621,STORE_92,2021-02-15,1.0,0.0,1,0,1,0,1
HH0621,STORE_94,2021-02-08,0.0,3.07,1,0,1,0,0
HH0621,STORE_95,2021-02-02,1.0,3.31,1,0,0,0,1
HH0622,STORE_13,2021-02-17,0.4392764857881137,4.07,2,0,0,1,1
HH0622,STORE_18,2021-02-22,0.0,0.0,2,1,0,0,0
HH0622,STORE_19,2021-02-07,1.0,0.0,2,0,1,0,1
HH0622,STORE_3,2021-02-11,1.0,0.0,2,0,1,0,1
HH0622,STORE_30,2021-01-31,0.0,0.0,2,0,0,1,0
HH0622,STORE_36,2021-02-11,1.0,2.71,2,0,1,0,1
HH0622,STORE_39,2021-02-13,0.0,0.0,2,0,0,0,0
HH0622,STORE_55,2021-01-29,1.0,2.96,2,0,0,1,1
HH0622,STORE_55,2021-01-29,1.0,2.96,2,0,1,0,1
HH0622,STORE_58,2021-02-02,1.0,2.54,2,0,0,1,1
HH0622,STORE_58,2021-02-02,1.0,2.54,2,0,1,0,1
HH0622,STORE_58,2021-02-21,0.0,2.96,2,1,0,0,0
HH0622,STORE_59,2021-02-03,0.6201641266119577,2.96,2,0,1,0,1
HH0622,STORE_59,2021-02-26,0.0,3.16,2,0,0,1,0
HH0622,STORE_64,2021-02-19,0.0,3.92,2,0,0,0,0
HH0622,STORE_67,2021-02-05,0.0,3.13,2,1,0,0,0
HH0622,STORE_67,2021-02-05,0.0,3.13,2,0,1,0,0
HH0622,STORE_74,2021-02-06,1.0,0.0,2,0,0,1,1
HH0622,STORE_74,2021-02-06,1.0,0.0,2,1,0,0,1
HH0622,STORE_80,2021-01-30,0.0,3.12,2,0,0,1,0
HH0622,STORE_80,2021-01-30,0.0,3.12,2,1,0,0,0
HH0622,STORE_80,2021-01-30,0.0,3.12,2,0,1,0,0
HH0622,STORE_81,2021-02-08,1.0,2.97,2,0,0,1,1
HH0622,STORE_81,2021-02-08,1.0,2.97,2,1,0,0,1
HH0622,STORE_81,2021-02-08,1.0,2.97,2,0,1,0,1
HH0622,STORE_82,2021-02-18,0.0,2.84,2,0,0,1,0
HH0622,STORE_86,2021-02-14,0.55995599559956,0.0,2,1,0,0,1
HH0622,STORE_86,2021-02-14,0.55995599559956,0.0,2,0,1,0,1
HH0622,STORE_87,2021-02-24,1.0,2.85,2,1,0,0,1
HH0622,STORE_98,2021-01-31,0.0,3.51,2,0,0,1,0
HH0623,STORE_12,2021-01-31,0.0,2.95,1,1,0,0,0
HH0623,STORE_12,2021-02-02,1.0,3.01,1,0,0,0,1
HH0623,STORE_17,2021-02-13,1.0,2.38,1,1,0,0,1
HH0623,STORE_17,2021-02-13,1.0,2.38,1,0,1,0,1
HH0623,STORE_20,2021-02-06,0.6251428571428571,3.1,1,0,0,1,1
HH0623,STORE_20,2021-02-06,0.6251428571428571,3.1,1,1,0,0,1
HH0623,STORE_20,2021-02-06,0.6251428571428571,3.1,1,0,1,0,1
HH0623,STORE_21,2021-02-25,0.4735849056603773,3.4,1,0,0,0,1
HH0623,STORE_21,2021-02-25,0.4735849056603773,0.0,1,0,0,0,1
HH0623,STORE_3,2021-02-26,1.0,2.69,1,0,0,1,1
HH0623,STORE_3,2021-02-26,1.0,2.69,1,1,0,0,1
HH0623,STORE_3,2021-02-26,1.0,2.69,1,0,1,0,1
HH0623,STORE_31,2021-01-30,1.0,3.21,1,1,0,0,1
HH0623,STORE_33,2021-02-20,1.0,2.75,1,0,0,1,1
HH0623,STORE_4,2021-02-12,0.49789029535864976,2.58,1,0,0,1,1
HH0623,STORE_4,2021-02-12,0.49789029535864976,2.58,1,0,1,0,1
HH0623,STORE_4,2021-02-12,0.49789029535864976,0.0,1,0,0,1,1
HH0623,STORE_4,2021-02-12,0.49789029535864976,0.0,1,0,1,0,1
HH0623,STORE_4,2021-02-25,1.0,0.0,1,0,0,0,1
HH0623,STORE_47,2021-02-16,0.0,2.41,1,0,1,0,0
HH0623,STORE_48,2021-02-01,0.0,2.84,1,0,0,1,0
HH0623,STORE_49,2021-02-12,0.5595744680851065,2.84,1,0,0,1,1
HH0623,STORE_49,2021-02-12,0.5595744680851065,2.84,1,0,1,0,1
HH0623,STORE_50,2021-02-05,1.0,2.83,1,0,0,1,1
HH0623,STORE_50,2021-02-05,1.0,2.83,1,0,1,0,1
HH0623,STORE_52,2021-02-18,0.0,2.81,1,0,0,1,0
HH0623,STORE_55,2021-02-07,1.0,3.35,1,0,1,0,1
HH0623,STORE_61,2021-02-15,0.0,0.0,1,0,0,1,0
HH0623,STORE_7,2021-02-15,1.0,3.22,1,0,0,1,1
HH0623,STORE_71,2021-02-12,0.0,2.79,1,0,0,1,0
HH0623,STORE_71,2021-02-12,0.0,2.79,1,0,1,0,0
HH0623,STORE_74,2021-02-11,1.0,2.72,1,0,0,0,1
HH0623,STORE_80,2021-02-03,1.0,3.1,1,0,0,0,1
HH0623,STORE_80,2021-02-16,0.0,3.6,1,0,1,0,0
HH0623,STORE_81,2021-02-22,0.0,3.04,1,0,0,1,0
HH0623,STORE_81,2021-02-22,0.0,3.04,1,0,1,0,0
HH0623,STORE_86,2021-02-03,0.0,3.61,1,0,0,0,0
HH0623,STORE_88,2021-02-20,1.0,0.0,1,0,0,1,1
HH0623,STORE_9,2021-02-25,1.0,2.96,1,0,0,0,1
HH0623,STORE_94,2021-02-25,1.0,3.24,1,0,0,0,1
HH0623,STORE_95,2021-02-18,0.44556677890011226,3.25,1,0,0,1,1
HH0624,STORE_16,2021-02-24,0.0,3.09,1,1,0,0,0
HH0624,STORE_21,2021-01-29,0.0,0.0,1,0,0,1,0
HH0624,STORE_21,2021-01-29,0.0,0.0,1,0,1,0,0
HH0624,STORE_21,2021-02-21,0.0,3.17,1,0,1,0,0
HH0624,STORE_24,2021-02-20,0.0,2.76,1,1,0,0,0
HH0624,STORE_26,2021-01-29,0.0,0.0,1,0,0,1,0
HH0624,STORE_26,2021-01-29,0.0,0.0,1,0,1,0,0
HH0624,STORE_29,2021-02-23,0.0,2.81,1,1,0,0,0
HH0624,STORE_39,2021-02-15,0.0,2.54,1,0,0,1,0
HH0624,STORE_39,2021-02-15,0.0,2.54,1,1,0,0,0
HH0624,STORE_48,2021-02-23,0.0,3.14,1,1,0,0,0
HH0624,STORE_6,2021-02-26,0.0,2.87,1,0,0,1,0
HH0624,STORE_6,2021-02-26,0.0,2.87,1,1,0,0,0
HH0624,STORE_75,2021-02-12,0.0,3.16,1,0,0,1,0
HH0624,STORE_75,2021-02-12,0.0,3.16,1,1,0,0,0
HH0624,STORE_75,2021-02-14,0.0,3.42,1,0,0,0,0
HH0624,STORE_75,2021-02-15,0.0,2.96,1,0,0,1,0
HH0624,STORE_75,2021-02-15,0.0,2.96,1,1,0,0,0
HH0624,STORE_85,2021-02-25,0.0,3.59,1,0,0,1,0
HH0624,STORE_85,2021-02-25,0.0,3.59,1,0,1,0,0
HH0624,STORE_91,2021-02-20,0.0,3.24,1,1,0,0,0
HH0624,STORE_93,2021-02-20,0.0,2.78,1,1,0,0,0
HH0624,STORE_96,2021-02-24,0.0,2.52,1,1,0,0,0
HH0625,STORE_12,2021-02-10,0.49417475728155336,3.49,1,1,0,0,1
HH0625,STORE_16,2021-02-23,0.46511627906976744,0.0,1,0,0,0,1
HH0625,STORE_26,2021-02-21,0.0,3.55,1,0,0,0,0
HH0625,STORE_39,2021-02-23,1.0,0.0,1,0,0,0,1
HH0625,STORE_41,2021-02-04,1.0,0.0,1,0,0,1,1
HH0625,STORE_41,2021-02-04,1.0,0.0,1,0,1,0,1
HH0625,STORE_47,2021-02-20,1.0,2.96,1,0,0,0,1
HH0625,STORE_53,2021-02-09,0.5560675883256528,3.26,1,0,0,0,1
HH0625,STORE_54,2021-01-31,0.0,3.25,1,0,1,0,0
HH0625,STORE_57,2021-01-29,0.0,3.39,1,1,0,0,0
HH0625,STORE_60,2021-02-19,0.5767590618336886,0.0,1,0,0,0,1
HH0625,STORE_62,2021-02-03,1.0,0.0,1,1,0,0,1
HH0625,STORE_62,2021-02-03,1.0,0.0,1,0,1,0,1
HH0625,STORE_62,2021-02-07,0.0,3.13,1,0,0,0,0
HH0625,STORE_77,2021-02-25,0.0,3.48,1,0,0,0,0
HH0626,STORE_19,2021-02-19,0.6473372781065089,2.37,1,0,0,1,1
HH0626,STORE_26,2021-02-25,1.0,2.9,1,0,0,1,1
HH0626,STORE_29,2021-02-18,0.4239733629300777,2.95,1,1,0,0,1
HH0626,STORE_29,2021-02-18,0.4239733629300777,2.95,1,0,1,0,1
HH0626,STORE_32,2021-02-20,1.0,0.0,1,0,0,1,1
HH0626,STORE_33,2021-02-08,1.0,3.03,1,0,1,0,1
HH0626,STORE_36,2021-02-14,1.0,3.16,1,1,0,0,1
HH0626,STORE_39,2021-02-03,0.7538940809968847,3.02,1,0,0,0,1
HH0626,STORE_44,2021-02-06,1.0,2.99,1,0,0,1,1
HH0626,STORE_44,2021-02-06,1.0,2.99,1,0,1,0,1
HH0626,STORE_44,2021-02-26,1.0,2.88,1,0,0,1,1
HH0626,STORE_44,2021-02-26,1.0,2.88,1,0,1,0,1
HH0626,STORE_49,2021-02-12,0.0,2.84,1,0,0,0,0
HH0626,STORE_5,2021-01-29,1.0,3.18,1,0,0,1,1
HH0626,STORE_5,2021-01-29,1.0,3.18,1,1,0,0,1
HH0626,STORE_58,2021-02-07,1.0,2.93,1,0,0,1,1
HH0626,STORE_59,2021-02-17,0.5538160469667319,2.77,1,0,1,0,1
HH0626,STORE_6,2021-02-21,0.0,3.04,1,1,0,0,0
HH0626,STORE_6,2021-02-21,0.0,3.04,1,0,1,0,0
HH0626,STORE_65,2021-02-19,0.5926701570680628,3.12,1,0,0,1,1
HH0626,STORE_66,2021-02-09,0.0,3.13,1,1,0,0,0
HH0626,STORE_68,2021-02-01,0.4196217494089834,0.0,1,0,0,1,1
HH0626,STORE_68,2021-02-01,0.4196217494089834,0.0,1,1,0,0,1
HH0626,STORE_71,2021-02-20,1.0,3.08,1,0,0,1,1
HH0626,STORE_77,2021-02-03,0.6799037304452467,3.42,1,0,0,0,1
HH0626,STORE_78,2021-01-29,0.0,3.45,1,0,0,1,0
HH0626,STORE_78,2021-01-29,0.0,3.45,1,1,0,0,0
HH0626,STORE_79,2021-01-31,1.0,2.99,1,1,0,0,1
HH0626,STORE_79,2021-01-31,1.0,2.99,1,0,1,0,1
HH0626,STORE_81,2021-02-26,1.0,3.21,1,0,0,1,1
HH0626,STORE_81,2021-02-26,1.0,3.21,1,0,1,0,1
HH0626,STORE_90,2021-02-21,0.0,3.16,1,1,0,0,0
HH0626,STORE_90,2021-02-21,0.0,3.16,1,0,1,0,0
HH0626,STORE_95,2021-02-20,0.4819004524886878,2.95,1,0,0,1,1
HH0627,STORE_10,2021-02-02,1.0,3.45,1,0,0,1,1
HH0627,STORE_10,2021-02-02,1.0,3.45,1,1,0,0,1
HH0627,STORE_12,2021-02-19,0.46976744186046515,2.52,1,0,0,1,1
HH0627,STORE_16,2021-01-29,0.7302798982188295,2.46,1,1,0,0,1
HH0627,STORE_17,2021-02-09,0.6060913705583756,2.77,1,0,1,0,1
HH0627,STORE_17,2021-02-15,0.0,0.0,1,0,0,0,0
HH0627,STORE_20,2021-02-07,0.5515151515151515,0.0,1,0,0,1,1
HH0627,STORE_21,2021-02-02,1.0,2.71,1,0,0,1,1
HH0627,STORE_21,2021-02-02,1.0,2.71,1,1,0,0,1
HH0627,STORE_3,2021-02-12,0.5173745173745173,3.17,1,0,0,1,1
HH0627,STORE_34,2021-02-15,1.0,2.65,1,0,0,0,1
HH0627,STORE_39,2021-02-10,1.0,3.24,1,0,0,1,1
HH0627,STORE_39,2021-02-10,1.0,3.24,1,0,1,0,1
HH0627,STORE_42,2021-02-11,0.0,2.69,1,0,0,0,0
HH0627,STORE_48,2021-01-31,0.0,2.55,1,1,0,0,0
HH0627,STORE_48,2021-01-31,0.0,2.55,1,0,1,0,0
HH0627,STORE_52,2021-02-18,1.0,2.81,1,0,0,0,1
HH0627,STORE_53,2021-02-10,1.0,0.0,1,0,0,1,1
HH0627,STORE_53,2021-02-10,1.0,0.0,1,0,1,0,1
HH0627,STORE_56,2021-02-24,0.0,2.87,1,1,0,0,0
HH0627,STORE_58,2021-02-17,0.5562060889929743,3.32,1,0,0,0,1
HH0627,STORE_59,2021-02-11,1.0,3.42,1,0,0,0,1
HH0627,STORE_64,2021-01-29,1.0,3.3,1,1,0,0,1
HH0627,STORE_65,2021-02-08,0.6345903771131339,2.69,1,1,0,0,1
HH0627,STORE_65,2021-02-15,1.0,3.43,1,0,0,0,1
HH0627,STORE_66,2021-02-21,0.5406546990496305,2.42,1,0,0,1,1
HH0627,STORE_66,2021-02-21,0.5406546990496305,2.42,1,0,1,0,1
HH0627,STORE_69,2021-02-10,0.0,3.75,1,0,0,1,0
HH0627,STORE_69,2021-02-10,0.0,3.75,1,0,1,0,0
HH0627,STORE_83,2021-02-15,0.5899143672692674,0.0,1,0,0,0,1
HH0627,STORE_87,2021-02-21,0.7171145685997171,3.12,1,0,0,1,1
HH0627,STORE_87,2021-02-21,0.7171145685997171,3.12,1,0,1,0,1
HH0627,STORE_90,2021-02-02,0.0,0.0,1,0,0,1,0
HH0627,STORE_90,2021-02-02,0.0,0.0,1,1,0,0,0
HH0627,STORE_98,2021-02-03,1.0,3.36,1,1,0,0,1
HH0628,STORE_1,2021-02-01,0.0,2.16,2,0,0,1,0
HH0628,STORE_1,2021-02-01,0.0,2.16,2,0,1,0,0
HH0628,STORE_1,2021-02-02,1.0,0.0,2,0,0,1,1
HH0628,STORE_10,2021-01-30,0.43202764976958524,0.0,2,0,0,0,1
HH0628,STORE_10,2021-02-08,0.0,2.97,2,0,0,1,0
HH0628,STORE_100,2021-02-07,0.5457589285714285,2.83,2,0,0,0,1
HH0628,STORE_15,2021-02-11,0.5442020665901263,2.87,2,1,0,0,1
HH0628,STORE_15,2021-02-23,1.0,2.98,2,0,0,1,1
HH0628,STORE_15,2021-02-25,0.0,2.5,2,1,0,0,0
HH0628,STORE_15,2021-02-25,0.0,2.5,2,0,1,0,0
HH0628,STORE_24,2021-02-13,1.0,2.95,2,0,1,0,1
HH0628,STORE_34,2021-01-30,0.0,3.14,2,0,0,0,0
HH0628,STORE_4,2021-02-01,0.0,3.66,2,0,0,1,0
HH0628,STORE_4,2021-02-01,0.0,3.66,2,0,1,0,0
HH0628,STORE_40,2021-02-08,0.4430803571428571,2.91,2,0,0,1,1
HH0628,STORE_45,2021-02-22,1.0,3.03,2,0,0,1,1
HH0628,STORE_45,2021-02-22,1.0,3.03,2,1,0,0,1
HH0628,STORE_48,2021-02-14,1.0,2.72,2,0,0,0,1
HH0628,STORE_5,2021-02-13,1.0,2.6,2,0,1,0,1
HH0628,STORE_54,2021-02-02,0.6002415458937198,3.72,2,0,0,1,1
HH0628,STORE_56,2021-02-10,0.6487093153759821,3.17,2,1,0,0,1
HH0628,STORE_57,2021-02-21,0.5707831325301205,3.01,2,0,0,1,1
HH0628,STORE_57,2021-02-21,0.5707831325301205,3.01,2,0,1,0,1
HH0628,STORE_59,2021-01-30,1.0,0.0,2,0,0,0,1
HH0628,STORE_6,2021-02-07,0.0,0.0,2,0,0,0,0
HH0628,STORE_62,2021-02-15,1.0,3.22,2,0,0,1,1
HH0628,STORE_81,2021-02-11,1.0,2.94,2,1,0,0,1
HH0628,STORE_82,2021-02-02,1.0,2.78,2,0,0,1,1
HH0628,STORE_85,2021-02-23,0.0,3.05,2,0,0,1,0
HH0628,STORE_88,2021-02-08,1.0,2.44,2,0,0,1,1
HH0628,STORE_9,2021-02-16,0.0,2.92,2,0,0,0,0
HH0628,STORE_93,2021-01-29,0.41872427983539096,3.09,2,0,0,1,1
HH0628,STORE_93,2021-01-29,0.41872427983539096,3.09,2,1,0,0,1
HH0629,STORE_100,2021-02-08,0.0,0.0,1,1,0,0,0
HH0629,STORE_16,2021-02-03,1.0,2.42,1,0,0,1,1
HH0629,STORE_16,2021-02-03,1.0,2.42,1,0,1,0,1
HH0629,STORE_16,2021-02-19,0.695364238410596,2.91,1,0,0,0,1
HH0629,STORE_20,2021-02-15,0.5349143610013175,2.91,1,0,0,0,1
HH0629,STORE_3,2021-02-02,0.6376146788990825,3.14,1,0,0,1,1
HH0629,STORE_3,2021-02-02,0.6376146788990825,3.14,1,0,1,0,1
HH0629,STORE_3,2021-02-04,1.0,2.93,1,0,0,0,1
HH0629,STORE_30,2021-02-24,1.0,0.0,1,0,0,0,1
HH0629,STORE_34,2021-02-01,0.0,3.23,1,0,0,1,0
HH0629,STORE_34,2021-02-01,0.0,3.23,1,0,1,0,0
HH0629,STORE_39,2021-02-21,0.5093984962406015,2.83,1,0,0,1,1
HH0629,STORE_42,2021-02-26,1.0,3.09,1,0,0,0,1
HH0629,STORE_43,2021-02-03,1.0,2.52,1,0,0,1,1
HH0629,STORE_43,2021-02-03,1.0,2.52,1,0,1,0,1
HH0629,STORE_5,2021-02-16,1.0,2.6,1,0,0,0,1
HH0629,STORE_50,2021-02-01,1.0,2.91,1,0,0,1,1
HH0629,STORE_50,2021-02-01,1.0,2.91,1,0,1,0,1
HH0629,STORE_50,2021-02-18,0.0,0.0,1,0,0,1,0
HH0629,STORE_52,2021-02-20,0.5328467153284672,3.11,1,1,0,0,1
HH0629,STORE_55,2021-02-10,0.5062972292191436,3.5,1,1,0,0,1
HH0629,STORE_6,2021-02-05,1.0,2.75,1,0,0,0,1
HH0629,STORE_6,2021-02-06,0.6207407407407408,0.0,1,0,1,0,1
HH0629,STORE_61,2021-01-30,0.6790123456790124,0.0,1,0,1,0,1
HH0629,STORE_63,2021-02-01,1.0,3.07,1,0,0,1,1
HH0629,STORE_63,2021-02-01,1.0,3.07,1,0,1,0,1
HH0629,STORE_68,2021-02-13,0.7769130998702983,0.0,1,0,0,1,1
HH0629,STORE_69,2021-02-05,0.0,2.42,1,0,0,0,0
HH0629,STORE_72,2021-02-03,0.0,2.66,1,0,0,1,0
HH0629,STORE_72,2021-02-03,0.0,2.66,1,0,1,0,0
HH0629,STORE_84,2021-02-13,0.0,3.25,1,0,0,1,0
HH0629,STORE_96,2021-02-22,0.0,2.5,1,0,1,0,0
HH0629,STORE_98,2021-02-25,1.0,3.09,1,0,1,0,1
HH0629,STORE_99,2021-01-31,1.0,3.57,1,0,0,1,1
HH0630,STORE_13,2021-02-02,1.0,2.75,0,0,0,0,1
HH0630,STORE_14,2021-02-07,0.0,0.0,0,0,0,0,0
HH0630,STORE_16,2021-02-16,0.0,3.13,0,0,1,0,0
HH0630,STORE_16,2021-02-17,1.0,3.54,0,0,1,0,1
HH0630,STORE_24,2021-02-22,1.0,2.84,0,0,0,0,1
HH0630,STORE_25,2021-01-29,0.613933236574746,0.0,0,0,1,0,1
HH0630,STORE_27,2021-02-21,0.0,0.0,0,0,0,0,0
HH0630,STORE_29,2021-02-10,0.5624344176285414,0.0,0,0,0,1,1
HH0630,STORE_29,2021-02-10,0.5624344176285414,0.0,0,1,0,0,1
HH0630,STORE_29,2021-02-10,0.5624344176285414,0.0,0,0,1,0,1
HH0630,STORE_31,2021-02-10,0.0,2.97,0,0,0,1,0
HH0630,STORE_31,2021-02-10,0.0,2.97,0,1,0,0,0
HH0630,STORE_31,2021-02-10,0.0,2.97,0,0,1,0,0
HH0630,STORE_31,2021-02-22,0.0,0.0,0,0,0,0,0
HH0630,STORE_38,2021-02-26,1.0,0.0,0,0,0,0,1
HH0630,STORE_39,2021-02-03,0.5890257558790594,3.02,0,1,0,0,1
HH0630,STORE_39,2021-02-03,0.5890257558790594,3.02,0,0,1,0,1
HH0630,STORE_4,2021-02-12,1.0,2.58,0,0,0,0,1
HH0630,STORE_4,2021-02-12,1.0,0.0,0,0,0,0,1
HH0630,STORE_41,2021-02-03,1.0,0.0,0,1,0,0,1
HH0630,STORE_41,2021-02-03,1.0,0.0,0,0,1,0,1
HH0630,STORE_45,2021-02-09,1.0,3.21,0,0,0,1,1
HH0630,STORE_45,2021-02-09,1.0,3.21,0,1,0,0,1
HH0630,STORE_45,2021-02-09,1.0,3.21,0,0,1,0,1
HH0630,STORE_49,2021-02-08,0.0,2.67,0,0,0,0,0
HH0630,STORE_49,2021-02-16,1.0,2.59,0,0,1,0,1
HH0630,STORE_49,2021-02-26,0.0,2.85,0,0,0,0,0
HH0630,STORE_5,2021-02-24,0.0,2.54,0,0,0,0,0
HH0630,STORE_53,2021-01-29,0.6852272727272727,3.1,0,0,1,0,1
HH0630,STORE_57,2021-02-19,0.0,3.37,0,0,0,1,0
HH0630,STORE_59,2021-02-09,0.0,2.96,0,0,0,1,0
HH0630,STORE_59,2021-02-09,0.0,2.96,0,1,0,0,0
HH0630,STORE_59,2021-02-09,0.0,2.96,0,0,1,0,0
HH0630,STORE_6,2021-02-09,1.0,3.16,0,0,0,1,1
HH0630,STORE_6,2021-02-09,1.0,3.16,0,1,0,0,1
HH0630,STORE_6,2021-02-09,1.0,3.16,0,0,1,0,1
HH0630,STORE_61,2021-01-31,1.0,3.15,0,0,1,0,1
HH0630,STORE_65,2021-02-19,0.5281690140845071,3.12,0,0,0,1,1
HH0630,STORE_66,2021-02-22,0.6465816917728854,3.37,0,0,0,0,1
HH0630,STORE_69,2021-01-30,0.5356004250797024,3.0,0,0,0,0,1
HH0630,STORE_7,2021-02-07,0.5962113659022931,2.66,0,0,0,0,1
HH0630,STORE_72,2021-02-26,0.5303197353914002,3.42,0,0,0,0,1
HH0630,STORE_73,2021-02-20,0.717366628830874,2.81,0,0,0,0,1
HH0630,STORE_73,2021-02-21,1.0,2.85,0,0,0,0,1
HH0630,STORE_82,2021-02-09,1.0,3.48,0,0,0,1,1
HH0630,STORE_82,2021-02-09,1.0,3.48,0,1,0,0,1
HH0630,STORE_82,2021-02-09,1.0,3.48,0,0,1,0,1
HH0630,STORE_82,2021-02-17,0.0,3.24,0,0,1,0,0
HH0630,STORE_87,2021-02-06,0.6903225806451613,0.0,0,0,0,1,1
HH0630,STORE_89,2021-02-24,1.0,3.04,0,0,0,0,1
HH0630,STORE_9,2021-02-23,0.47736625514403297,2.93,0,0,0,1,1
HH0630,STORE_9,2021-02-23,0.47736625514403297,2.93,0,0,1,0,1
HH0630,STORE_92,2021-02-01,1.0,2.91,0,0,0,1,1
HH0630,STORE_92,2021-02-08,1.0,3.54,0,0,0,0,1
